Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Est Dia in M(min),Est Dia in M(max),Est Dia in Miles(min),Est Dia in Miles(max),Est Dia in Feet(min),Est Dia in Feet(max),Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles),Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion
18.9,0.4411182,0.9863702813,441.1181999969,986.3702813054,0.2740980571,0.6129018881,1447.2382352778,3236.1230737181,12.0578233394,43408.1640219613,26972.1450279792,0.3672183362,142.8479309082,54935084.0,34135080.0,0,0.113543,6.326,2458000.5,0.3462912345976584,0.9375804265711696,12.77833710327869,259.9517694521273,331.5974828563657,0.6129045431192401,203.7846993891176,1.262256310023099,2458099.877786882,252.11014821482,1.085653596942221
23.9,0.04411182,0.0986370281,44.1118199997,98.6370281305,0.0274098057,0.0612901888,144.7238235278,323.6123073718,17.299428621,62277.9430356364,38697.0918823375,0.3594499605,139.8260345459,53772948.0,33412960.0,7,0.0439968,6.92,2458000.5,0.2572224430613877,0.8463137600811586,8.301234080150016,78.06768111219736,284.3776951303636,0.6286228671166139,161.5249414810386,1.064004653045703,2458131.8926149285,193.667189149596,1.265922068307677
22.1,0.1010543415,0.2259643771,101.054341542,225.9643771094,0.0627922373,0.140407711,331.5431259047,741.3529669956,4.7801708977,17208.6152317103,10692.7642810591,0.2873003392,111.7598342896,42979520.0,26706236.0,6,0.144088,5.139,2458000.5,0.0957001244083198,1.245942929168558,8.894222432579726,343.555974005734,507.9788745395734,1.126706035841461,304.9336876743185,1.365179822495656,2458027.7971371356,340.6547676265545,0.7086908886246501
20.4,0.2210828104,0.4943561926,221.0828103591,494.3561926196,0.137374447,0.3071786018,725.3373275385,1621.9035709942,12.1859801429,43869.5285143018,27258.8189815671,0.3577596069,139.1684875488,53520076.0,33255832.0,0,0.0755934,4.218,2458000.5,0.3905807769282337,1.600855756732268,18.55614600157779,189.7465371037106,739.8211282329528,0.9755922715177432,127.0343019148402,2.226119241946793,2457977.988399185,10.95423742880076,0.4866041077521703
16.2,1.5295193534,3.4201092472,1529.5193534422,3420.1092471982,0.9503989702,2.125156703,5018.1082755472,11220.8312225778,17.2380452017,62056.9627260998,38559.7833116702,0.4150898237,161.4699401855,62096552.0,38585008.0,0,0.114243,6.492,2458000.5,0.3510740779613593,0.9078279924024596,13.60487169786194,75.73323392812384,315.9393946249247,0.5891131170222543,202.7087418515618,1.226542867782665,2457934.3777420246,75.34360474221597,1.139459042223534
17.7,0.7665755735,1.7141150923,766.5755735311,1714.1150923063,0.4763278307,1.065101409,2515.0118046636,5623.7373594423,16.394839382,59021.4217752911,36673.6162136524,0.0794283209,30.8976173401,11882308.0,7383324.0,0,0.0336461,5.063,2458000.5,0.5698272881438972,1.219052311645572,3.203452172386887,307.4273922028655,491.622714448464,0.5244030387950266,324.7309933917979,1.913701584496117,2457916.835015311,61.26526216742578,0.7322688505226465
25.5,0.0211132445,0.0472106499,21.113244479,47.2106498806,0.0131191578,0.0293353287,69.2691770164,154.8905885541,5.1654299452,18595.5478027911,11554.5502444621,0.0406690784,15.8202724457,6084008.0,3780427.25,7,0.0304996,4.407,2458000.5,0.3376835052378798,1.536862605259062,3.668785873143637,152.4984165917227,695.9066589428795,1.017889453646162,12.77296990834342,2.055835756871962,2458077.5941736125,320.1183547479725,0.5173107562253533
22.5,0.0840533402,0.1879489824,84.0533402073,187.9489824394,0.0522283081,0.1167860472,275.7655606856,616.6305395464,13.0409727534,46947.5019121561,29171.3519520283,0.3969006033,154.3943328857,59375484.0,36894216.0,1,0.0413485,6.026,2458000.5,0.462699943687126,0.9884238521030382,9.488402611056026,188.5128520742066,358.9328872268388,0.5310801913959503,226.7025553557057,1.445767512810126,2458025.5445846743,334.8809574053776,1.00297301476442
19.8,0.2914439045,0.6516883822,291.4439045349,651.6883821679,0.1810947904,0.4049402617,956.1808197541,2138.0853117517,16.9161389933,60898.1003758818,37839.7113141139,0.3273585028,127.3424606323,48972136.0,30429876.0,1,0.0693314,4.454,2458000.5,0.278391010550521,1.475725210188854,24.93678627031341,185.4147754112901,654.7969858804818,1.064896577629499,4.647357699479851,1.886553842748209,2458088.318498182,311.7183798532261,0.5497887249983613
19.5,0.3346223745,0.7482383761,334.6223744549,748.2383760735,0.2079246394,0.464933628,1097.8424710066,2454.8503937571,16.2248833689,58409.580128161,36293.4416079676,0.4551818811,177.0657501221,68094240.0,42311800.0,0,0.0543609,6.335,2458000.5,0.1572953217107533,0.9315949656446578,26.21613896203354,30.79596170964842,328.4272064398105,0.7850594358194631,210.8981090369046,1.078130495469853,2457852.8125990974,161.8850791970179,1.096133307293395
25.7,0.0192555078,0.0430566244,19.2555078188,43.0566244241,0.0119648141,0.0267541378,63.1742402722,141.2618956756,9.0104881074,32437.7571865354,20155.5608473781,0.1617575396,62.9236831665,24198584.0,15036303.0,0,0.0483196,5.244,2458000.5,0.1766318721908845,1.208906796970771,7.724689405886892,147.2825544861749,485.4982355933009,0.9953753261175382,50.19779903325218,1.422438267824004,2457965.8689134736,25.67916881142787,0.7415062993175736
18.7,0.4836764882,1.0815335068,483.6764882185,1081.533506775,0.3005425432,0.6720335566,1586.8651696069,3548.3383903678,4.9529707885,17830.6948386208,11079.3003568086,0.4641912294,180.5703887939,69442016.0,43149272.0,0,0.256947,3.829,2458000.5,0.3392083421984892,1.922512678091121,10.93407493700062,80.8439893735615,973.6486041136128,1.270380339700254,172.7556360532962,2.574645016481988,2458051.56420446,341.1193550446532,0.3697432507775592
28.0,0.0066765941,0.0149293183,6.676594135,14.9293183439,0.004148642,0.0092766455,21.9048371017,48.9807047955,9.3331089649,33599.1922735504,20877.2314435292,0.3366062271,130.9398193359,50355576.0,31289504.0,6,0.000615632,5.99,2458000.5,0.403957410850079,1.003000184879345,2.484442826425956,88.87947254444529,366.9018879396638,0.5978308271133341,111.9793427923618,1.408169542645356,2458176.95513184,186.8642120676685,0.9811887369170508
21.2,0.1529519353,0.3420109247,152.9519353442,342.0109247198,0.095039897,0.2125156703,501.8108275547,1122.0831222578,20.9817048271,75534.1373776122,46933.9755277724,0.141723414,55.130405426,21201520.0,13174014.0,0,0.0155214,6.187,2457600.5,0.5802499697120643,0.9467959218671989,5.471217844637127,225.269792240185,336.4983932191337,0.3974176168802507,299.9021280398831,1.496174226854147,2457468.4996707826,141.2194514918982,1.069841661221727
21.3,0.1460679643,0.3266178974,146.0679642714,326.6178974458,0.090762397,0.2029508896,479.2256199,1071.581062656,28.6305928789,103070.1343640202,64043.7732107991,0.3984553047,154.9991149902,59608064.0,37038732.0,1,0.0716932,4.656,2458000.5,0.4004669016498495,1.300327589150498,44.38928153745942,200.9156157663656,541.5986741693157,0.7795894283935796,118.0154694382221,1.821065749907416,2457743.7069767443,170.6900197157041,0.6646988206759458
25.2,0.0242412481,0.0542050786,24.2412481101,54.2050786336,0.0150628086,0.0336814639,79.5316564495,177.8381901842,14.0215661947,50477.6383010946,31364.8414210329,0.3778129993,146.9692687988,56520024.0,35119912.0,7,0.0307001,4.71,2458000.5,0.2777205309623407,1.395100372153063,9.856684768189488,241.2586143901365,601.8754216508843,1.007652356052955,198.2148386018614,1.78254838825317,2458186.3287579934,248.8501665440819,0.5981304220939209
20.7,0.1925550782,0.4305662442,192.5550781879,430.566244241,0.1196481415,0.2675413778,631.7424027221,1412.6189567557,4.8157474721,17336.6908996219,10772.345520379,0.463942605,180.4736785889,69404832.0,43126160.0,5,0.275962,3.53,2458000.5,0.4207553368586992,2.198835320022942,9.403324760591122,155.3444095117568,1190.933422549027,1.273663624249884,144.6001630371678,3.124007015796001,2458414.30493128,234.9134313972443,0.3022839003287607
19.313,0.3647161348,0.8155300698,364.7161347731,815.5300698437,0.2266240294,0.506746735,1196.575283609,2675.6236743459,10.9936656324,39577.1962766069,24591.730653095,0.466971257,181.6518096924,69857904.0,43407688.0,5,0.377881,3.897,2458000.5,0.3406199428471033,1.823646607171617,20.29744738263527,73.42763812296373,899.5171571089431,1.202476204063507,76.86287316792576,2.444817010279727,2457684.955424382,126.2855814641462,0.4002147120317788
26.9,0.0110803882,0.0247765013,11.0803882126,24.7765012606,0.0068850319,0.0153953994,36.3529808636,81.2877363957,1.968980134,7088.3284822336,4404.4116616412,0.1601351841,62.2925834656,23955882.0,14885495.0,1,0.0205717,5.425,2458000.5,0.133913817757884,1.159004216610058,0.5961962327169534,92.6149527105506,455.7492376338204,1.00379753716632,350.6036773059853,1.314210896053797,2457918.5345029808,64.74520743045002,0.7899080684568215
17.9,0.6991252322,1.5632915441,699.1252322458,1563.2915440869,0.4344161447,0.97138403,2293.7180269613,5128.9094295021,33.9284382992,122142.3778769792,75894.523631393,0.2612221981,101.6154327393,39078284.0,24282120.0,1,0.217108,3.97,2458000.5,0.502936667954702,1.532200384377786,52.23787326605067,124.9900565678005,692.7424118300337,0.7616006284199084,9.783093931778303,2.302800140335663,2457725.0825381926,143.1272065305468,0.5196736822406753
22.8,0.0732073989,0.1636967205,73.2073989347,163.696720474,0.0454889547,0.1017163949,240.181762721,537.0627483999,17.2851803753,62226.6493511369,38665.2199815439,0.1917655067,74.5967788696,28687712.0,17825718.0,0,0.0549457,4.216,2458000.5,0.4670850789201257,1.605193536881799,6.989170216458534,26.69176582512296,742.8301635819483,0.8554315870252881,274.4560376594072,2.35495548673831,2458332.3277934757,199.1853057297977,0.4846329856397722
22.5,0.0840533402,0.1879489824,84.0533402073,187.9489824394,0.0522283081,0.1167860472,275.7655606856,616.6305395464,12.4270258402,44737.293024607,27798.0141018731,0.2451721541,95.3719711304,36677232.0,22790176.0,3,0.117067,6.363,2458000.5,0.1927995832037375,0.9345891260135571,16.86183045573991,189.9044552541507,330.0118330355344,0.754400732051398,180.078502707074,1.114777519975716,2457868.4803315736,144.0162923743112,1.090869974838862
24.5,0.0334622374,0.0748238376,33.4622374455,74.8238376074,0.0207924639,0.0464933628,109.7842471007,245.4850393757,11.4934935447,41376.5767607947,25709.7957100616,0.1550788733,60.3256797791,23199470.0,14415482.0,4,0.00157849,4.523,2458000.5,0.353518279457482,1.475090298235249,1.103625991175084,173.4988117478319,654.3744542557896,0.9536189139586996,26.54002405391352,1.996561682511798,2458140.196863249,283.1466472407918,0.5501437252916951
20.9,0.1756123185,0.3926810818,175.6123184804,392.6810818086,0.1091204019,0.2440006365,576.1559189633,1288.3238004408,3.0431044881,10955.1761570606,6807.1204293692,0.2636309157,102.5524291992,39438624.0,24506026.0,4,0.238887,3.901,2458000.5,0.3522930496797554,1.867234325166099,6.328351726892666,201.9157563269553,931.9586860743276,1.209420650286614,227.9649610549507,2.525048000045584,2457934.048993093,25.66890876611657,0.3862832176782657
23.2,0.0608912622,0.1361570015,60.8912622106,136.1570015386,0.0378360645,0.0846040122,199.7744887109,446.7093369279,13.2037837591,47533.6215326714,29535.5438906758,0.0227829846,8.8625812531,3408286.0,2117810.75,7,0.000501454,4.013,2458000.5,0.528938612035641,1.709056813042574,5.271825436023065,89.3679936205124,816.0808309338047,0.8050706744617788,246.077134568266,2.613042951623369,2457949.547338177,22.47688900510934,0.4411327730711039
19.9,0.2783267681,0.6223575734,278.3267680719,622.3575733667,0.1729441822,0.3867149477,913.1455937611,2041.8556210042,34.8906411043,125606.3079755667,78046.8750862626,0.4532290093,176.3060913086,67802096.0,42130268.0,8,0.362656,3.828,2455371.5,0.765186647371358,1.62798169635382,28.71798619482135,228.4510473250473,758.7045760623603,0.3822718401389044,163.7096502590071,2.873691552568736,2455430.6536741494,331.9319965031877,0.4744929862798277
19.3,0.3669061375,0.8204270649,366.9061375314,820.4270648822,0.2279848336,0.5097895857,1203.7603322587,2691.6899315481,14.4066635971,51863.9889495478,32226.2658003454,0.1358070185,52.8289299011,20316442.0,12624052.0,0,0.133154,4.762,2457600.5,0.3727803953125012,1.342834639464732,19.82107328959423,64.00500602434789,568.3714182528106,0.842252211725749,151.938517324002,1.843417067203715,2457356.6484512873,154.4528009633265,0.6333886406650249
27.4,0.0088014652,0.0196806745,8.801465209,19.6806745089,0.0054689752,0.0122290004,28.8761991163,64.5691441559,8.7837909771,31621.6475175942,19648.4620366962,0.0135531527,5.2721762657,2027522.875,1259844.25,8,0.0118176,4.991,2456982.5,0.3145761244234621,1.284121905570718,5.300780234559713,58.6937371364746,531.5055560377775,0.8801678132290103,294.5831919610492,1.688075997912425,2456929.8483543126,35.66207771870693,0.6773212357057892
28.7,0.0048367649,0.0108153351,4.8367648822,10.8153350678,0.0030054254,0.0067203356,15.8686516961,35.4833839037,10.8973521068,39230.4675846366,24376.2869277982,0.1492280411,58.0497055054,22324196.0,13871613.0,6,0.00486768,4.715,2458000.5,0.3263517577639763,1.392104325190958,2.468369943066141,132.6540359448492,599.9376271624809,0.9377886316740544,43.14887031632116,1.846420018707861,2458057.169793748,325.9945887281894,0.6000623793221446
25.1,0.0253837029,0.0567596853,25.3837029364,56.7596852866,0.0157726969,0.0352688224,83.279867942,186.2194458756,4.5814123037,16493.0842933997,10248.1611821961,0.1763487897,68.5996780396,26381404.0,16392644.0,3,0.0253959,6.258,2458000.5,0.1828072000251171,0.960066628505876,6.856691988651239,196.3061871437544,343.5978898138749,0.7845595363111625,128.5520997670336,1.135573720700589,2457955.7839473337,46.85063394469974,1.047736353081243
18.1,0.6376097899,1.4257388333,637.6097898754,1425.7388332807,0.3961922327,0.8859127646,2091.8957030147,4677.6209937807,15.5946377133,56140.6957679617,34883.6451009315,0.3871723975,150.6100616455,57920168.0,35989924.0,0,0.243876,3.776,2458000.5,0.3929044048426266,1.90717825097135,19.80151512180682,90.671469731107,962.0227781647918,1.15783951534465,235.8207925627996,2.656516986598051,2457630.10940908,138.6044236764724,0.3742115136678531
23.8,0.046190746,0.1032856481,46.1907460282,103.2856480504,0.0287015901,0.0641787064,151.544447199,338.8636855496,6.6710042683,24015.6153657864,14922.3694477021,0.2737264113,106.4795684814,40948888.0,25444460.0,7,0.0525666,5.957,2458000.5,0.1635106960207956,1.019301915938118,12.67764539570955,259.3371355643689,375.8830028430628,0.8526351502077463,69.8057754826885,1.185968681668491,2458174.038402792,193.7944931464655,0.957744822929133
17.6,0.8027031673,1.7948988478,802.7031672829,1794.8988477988,0.4987764698,1.115298092,2633.5406593483,5888.7759358124,11.9460406956,43005.7465042439,26722.0984320398,0.4240381636,164.9508514404,63435208.0,39416812.0,1,0.196997,8.253,2458000.5,0.3721849567894839,0.6813846501615601,23.33750568269973,273.448264404745,205.4409173237366,0.4277835335841623,230.4160336004342,0.934985766738958,2458047.8339549964,277.0553557651719,1.752328624159651
19.5,0.3346223745,0.7482383761,334.6223744549,748.2383760735,0.2079246394,0.464933628,1097.8424710066,2454.8503937571,23.6533712699,85152.1365715558,52910.226193587,0.2063436717,80.2676849365,30868574.0,19180842.0,2,0.151041,3.498,2458000.5,0.7950704641424672,1.870528803995255,10.17294219219108,57.11471682373774,934.4262435819847,0.3833265996108935,188.5238648259894,3.357731008379616,2457560.1721500526,169.6420954247995,0.3852631520921257
23.0,0.0667659413,0.1492931834,66.7659413495,149.2931834393,0.0414864197,0.0927664547,219.0483710172,489.807047955,13.13108167,47271.894011856,29372.9165875335,0.1640442509,63.8132133484,24540670.0,15248865.0,8,0.0653132,5.974,2455707.5,0.08597255552980397,1.007766352695379,22.48579280760926,65.77765885158422,369.5202201040738,0.9211261039772072,6.746192688392494,1.09440660141355,2455534.309885625,168.7280905964946,0.9742362675000776
19.4,0.3503926411,0.7835017643,350.3926411083,783.5017643338,0.2177238258,0.4868452748,1149.5821926537,2570.543928497,31.5498565427,113579.483553724,70573.8741003681,0.4619135603,179.6843719482,69101288.0,42937548.0,0,0.0441825,5.203,2457600.5,0.493867432838743,1.169772515831136,23.65624419914606,283.4096823350386,462.1155118724997,0.5920599664322947,97.45280575524056,1.747485065229976,2457643.682354868,326.359822699943,0.7790260027006539
20.7,0.1925550782,0.4305662442,192.5550781879,430.566244241,0.1196481415,0.2675413778,631.7424027221,1412.6189567557,14.2476301846,51291.4686646216,31870.52395997,0.2663682319,103.6172485352,39848120.0,24760474.0,4,0.121216,3.966,2458000.5,0.5646991743133583,1.718347328069642,8.620203496791941,324.6084127427416,822.7442481076284,0.7479980107251499,344.4124416162516,2.688696645414134,2458059.64610679,334.1200275865802,0.4375600325715143
22.6,0.0802703167,0.1794898848,80.2703167283,179.4898847799,0.049877647,0.1115298092,263.3540659348,588.8775935812,20.5598936215,74015.6170374036,45990.4260419356,0.4202563604,163.4797210693,62869456.0,39065268.0,5,0.00776419,6.68,2458000.5,0.2404558552929554,0.881259543655944,13.99558148484403,153.80798064652,302.1719705429266,0.6693555263510744,231.2077158966427,1.093163560960814,2457957.097472052,51.70866785956859,1.19137456512982
20.3,0.2315021222,0.5176544822,231.5021222103,517.6544821978,0.1438487052,0.3216554833,759.5214226325,1698.3415313737,18.9043437597,68055.6375349682,42287.1265561029,0.1603859997,62.3901519775,23993404.0,14908810.0,4,0.152524,3.203,2458000.5,0.6717097277875494,2.314696288683121,14.87306421790116,154.8348605206211,1286.291648291214,0.7598922747009309,206.5870241188417,3.869500302665311,2457646.2371752327,99.14906707632356,0.279874319698993
23.6,0.0506471459,0.1132504611,50.6471458835,113.2504610618,0.0314706677,0.0703705522,166.1651821003,371.5566426699,12.7487890635,45895.6406286914,28517.7662562,0.0656362476,25.5324993134,9819043.0,6101270.5,8,0.0532314,5.742,2455511.5,0.03015671553579461,1.056871112830069,24.71812076528166,45.5862846732128,396.854645363919,1.024999351322454,68.03687261579326,1.088742874337684,2455582.505156689,295.5888693589475,0.9071331385572596
20.8,0.1838886721,0.411187571,183.8886720703,411.1875710413,0.1142630881,0.2555000322,603.309310875,1349.040630575,11.1737356635,40225.44838851,24994.5293056272,0.3633232772,141.3327484131,54352388.0,33773008.0,0,0.0343851,6.471,2458000.5,0.4369551957466873,0.9044080437219572,16.9208815716098,120.5198624026117,314.1557776629186,0.5092222499425508,242.3237910571342,1.299593837501363,2457918.222884324,94.2836762823692,1.145928311992629
21.0,0.1677084622,0.3750075218,167.7084621628,375.0075217981,0.1042091748,0.2330187988,550.2246310023,1230.3396778159,5.2518141556,18906.5309600668,11747.7830846038,0.1744949026,67.8785171509,26104066.0,16220315.0,5,0.14923,3.789,2458000.5,0.4127825728732655,1.939998190374758,5.883517029583742,339.2775284602587,986.9619598033304,1.139200745982386,198.0839487351064,2.740795634767129,2458338.272209169,236.7956615824163,0.3647556994716761
17.3,0.9216265485,2.0608196123,921.6265485028,2060.8196123208,0.5726720101,1.2805335433,3023.70924539,6761.2194168867,21.4428502744,77194.2609877399,47965.5117787432,0.4796883979,186.5987854004,71760368.0,44589824.0,1,0.0979447,6.159,2458000.5,0.1354572152919213,0.959637389163344,30.00102074366315,329.8129979037432,343.3674851079799,0.8296475807372676,347.0500941959632,1.089627197589421,2458112.5322983596,242.5409243488813,1.048439399807438
18.2,0.6089126221,1.3615700154,608.9126221057,1361.5700153859,0.3783606449,0.846040122,1997.7448871092,4467.0933692788,21.4330233744,77158.884147948,47943.5299862625,0.4155705581,161.6569519043,62168472.0,38629696.0,2,0.0389965,3.212,2458000.5,0.7394621061901668,2.227233249932428,5.947038736865689,299.6920476146768,1214.079089254192,0.5802786599606244,245.0460564022358,3.874187839904231,2458193.367332842,302.8107769601929,0.296521044787245
26.9,0.0110803882,0.0247765013,11.0803882126,24.7765012606,0.0068850319,0.0153953994,36.3529808636,81.2877363957,10.6730017399,38422.8062637178,23874.4375920306,0.2274207418,88.4666671753,34021660.0,21140080.0,5,0.00167933,5.515,2458000.5,0.5298916643511645,1.098756454473467,1.314815473331652,30.83325542490622,420.6787606603158,0.5165345680959371,297.9596491984008,1.680978340850997,2458095.1529078144,278.9998402586597,0.8557598663524829
26.8,0.0116025908,0.0259441818,11.6025908209,25.9441817907,0.0072095135,0.0161209622,38.066244069,85.1187093863,15.6880168909,56476.8608072854,35092.5249832824,0.0285511309,11.1063899994,4271188.5,2653993.5,7,0.000890089,4.56,2458000.5,0.5032392100039692,1.423170800664768,0.09368772386426626,268.6643547227957,620.1317452242974,0.7069754512375139,51.52874072155497,2.139366150092023,2457867.5562102282,77.17676878554724,0.5805218048783979
18.5,0.5303407233,1.1858779086,530.3407233187,1185.8779085771,0.3295383456,0.7368701419,1739.963058693,3890.675677576,18.7912973631,67648.670507273,42034.2530715886,0.3962458243,154.1396331787,59277536.0,36833352.0,0,0.0829618,5.905,2458000.5,0.2193543019266598,1.032551182878999,4.808517675236946,75.57946496070231,383.2355685785893,0.8060566389550293,179.3292065807419,1.259045726802969,2458169.1358954753,201.5884971317461,0.939370010292183
20.2,0.2424124811,0.5420507863,242.4124811008,542.0507863358,0.1506280858,0.3368146392,795.3165644948,1778.3819018419,15.3113551032,55120.8783716874,34249.9702304521,0.3389137156,131.8374328613,50700768.0,31503998.0,0,0.290366,5.291,2458000.5,0.4040000446498606,1.162452536720842,19.59186351611007,236.8281978457254,457.7846973980998,0.6928216599822781,176.3365081337601,1.632083413459406,2458207.2769904747,197.3914265941203,0.7863958800853843
20.6,0.2016299194,0.4508582062,201.6299194428,450.8582061718,0.1252869847,0.2801502144,661.5155049046,1479.1936371367,3.6966578525,13307.9682689738,8269.053950241,0.2684042145,104.4092407227,40152700.0,24949730.0,1,0.261067,3.76,2458000.5,0.3720973794956973,1.984894009177785,6.65477579362635,321.3535010690507,1021.420119814094,1.246320149786023,178.9564441898484,2.723467868569548,2458292.340744285,257.1405928818041,0.3524504687312431
25.2,0.0242412481,0.0542050786,24.2412481101,54.2050786336,0.0150628086,0.0336814639,79.5316564495,177.8381901842,9.0077180216,32427.7848777243,20149.3644424948,0.1869977401,72.7421188354,27974464.0,17382526.0,6,0.0131896,6.86,2458000.5,0.323126436637329,0.8503284054878545,14.59722741209398,21.33642537752565,286.4035900113669,0.5755648178510623,321.8694958023499,1.125091993124647,2457916.9043950606,105.0769572295592,1.256967484191494
25.0,0.02658,0.0594346868,26.58,59.4346868419,0.0165160412,0.0369309908,87.2047272,194.9956979785,11.1875206924,40275.0744927858,25025.3650369202,0.3540160331,137.7122344971,52960044.0,32907846.0,5,0.064692,4.805,2458000.5,0.2287897198310263,1.365699340310007,3.661460240783432,170.5660885660062,582.9496908337308,1.053241370867063,216.5344761691647,1.678157309752951,2457752.34555392,153.2475306076721,0.6175490023592437
26.6,0.0127219879,0.0284472297,12.7219878539,28.4472296503,0.0079050743,0.0176762835,41.7388066307,93.330808926,3.0209512068,10875.4243444537,6757.5657544746,0.0749716319,29.1639652252,11215596.0,6969048.5,7,0.0376738,5.562,2458000.5,0.09991692661055757,1.121779464128334,2.427118889958919,298.0422246342689,433.9699467829618,1.009694707737793,132.0263553535771,1.233864220518875,2457793.3889063573,171.8091178065685,0.8295505314796467
24.7,0.0305179233,0.0682401509,30.5179232594,68.2401509401,0.0189629525,0.0424024508,100.1244233463,223.8850168104,5.3936308572,19417.0710858398,12065.0128644209,0.0824140029,32.059047699,12328959.0,7660860.0,6,0.0815638,4.36,2458000.5,0.3458588981532453,1.559653796351402,4.58140246278139,130.3180457138191,711.4440258896543,1.02023365284478,85.97637488026186,2.099073939858024,2458194.8303764653,261.6662829656551,0.5060131041930154
23.7,0.0483676488,0.1081533507,48.3676488219,108.1533506775,0.0300542543,0.0672033557,158.6865169607,354.8338390368,5.777254453,20798.1160308604,12923.1404859532,0.0960334161,37.3569984436,14366395.0,8926864.0,0,0.0822659,3.626,2458000.5,0.4714153629326114,2.069715063392364,1.621218615701771,256.504247353936,1087.587650571727,1.09401958561616,345.8464351947244,3.045410541168568,2457520.731767491,158.8070291276736,0.331007804116527
18.2,0.6089126221,1.3615700154,608.9126221057,1361.5700153859,0.3783606449,0.846040122,1997.7448871092,4467.0933692788,24.6664974161,88799.3906979348,55176.4880700584,0.4116088395,160.1158447266,61575808.0,38261432.0,0,0.388359,5.445,2458000.5,0.4626233426488658,1.100009023461051,28.79291804959249,94.2846531083093,421.3983186368112,0.591119172083585,194.8272082028749,1.608898874838517,2458154.77954616,228.1991973832985,0.8542986150599042
24.8,0.0291443905,0.0651688382,29.1443904535,65.1688382168,0.018109479,0.0404940262,95.6180819754,213.8085311752,10.7089577742,38552.2479872838,23954.8676452098,0.0207360832,8.0663366318,3102074.0,1927539.375,7,0.0142139,5.413,2458000.5,0.3046803027609012,1.145645383056507,12.97360784903971,117.4664029398696,447.8924489775986,0.7965898008902219,276.3048908713393,1.494700965222792,2458120.3521799743,263.6670859505177,0.8037643876822881
20.6,0.2016299194,0.4508582062,201.6299194428,450.8582061718,0.1252869847,0.2801502144,661.5155049046,1479.1936371367,17.0307142526,61310.5713094792,38096.004711715,0.034714581,13.5039710999,5193227.0,3226921.75,0,0.0118739,5.126,2458000.5,0.5311350633464,1.207352901316726,1.398947913297695,108.9361730794399,484.5624672744042,0.566085441594407,314.4934961838656,1.848620361039046,2457853.6216843682,109.1215213691514,0.7429382676395665
23.8,0.046190746,0.1032856481,46.1907460282,103.2856480504,0.0287015901,0.0641787064,151.544447199,338.8636855496,5.6776813555,20439.6528798794,12700.4054241673,0.1032114577,40.1492576599,15440214.0,9594104.0,6,0.0937947,4.833,2458000.5,0.1863248963303441,1.352378829194392,10.27046200826823,343.7887509708956,574.4417176178767,1.100396984045395,7.07722796459025,1.604360674343389,2457802.3040065006,124.2085236350468,0.6266954313361253
20.2,0.2424124811,0.5420507863,242.4124811008,542.0507863358,0.1506280858,0.3368146392,795.3165644948,1778.3819018419,4.0998806095,14759.5701942905,9171.0229354468,0.0284988633,11.086057663,4263369.5,2649135.0,0,0.0288979,4.824,2458000.5,0.2528673849048111,1.356089361891685,1.905224206534743,175.9636591400842,576.8074890699737,1.013178591252901,67.10795473338219,1.69900013253047,2457760.496469232,149.7922144111558,0.624125044874942
22.7,0.0766575574,0.1714115092,76.6575573531,171.4115092306,0.0476327831,0.1065101409,251.5011804664,562.3737359442,18.3965306839,66227.510461874,41151.1994867128,0.3207319199,124.7647094727,47980812.0,29813894.0,7,0.0108586,7.987,2458000.5,0.4225945189174068,0.7081644068402426,17.02388906962631,41.66169657860578,217.6704971201294,0.4088980100171595,186.5069970122773,1.007430803663326,2458098.7696937243,197.4741170309744,1.653875949028227
20.7,0.1925550782,0.4305662442,192.5550781879,430.566244241,0.1196481415,0.2675413778,631.7424027221,1412.6189567557,24.0353485456,86527.2547641654,53764.671161656,0.3594492333,139.8257598877,53772840.0,33412894.0,4,0.115952,5.852,2458000.5,0.5577268380892703,1.010317012892565,16.48988169605545,3.184838900422558,370.9239928798369,0.4468360998241981,32.18991652975657,1.573797925960931,2458087.1682830304,275.8841636294669,0.970549241651845
22.2,0.096506147,0.2157943048,96.5061469579,215.7943048444,0.059966121,0.134088323,316.6212271853,707.9865871058,10.3525291094,37269.1047940117,23157.5723649236,0.1500866417,58.3837051392,22452642.0,13951425.0,6,0.0171954,3.577,2458000.5,0.5839790939916918,2.023578438289267,6.791532969539571,299.8882409068079,1051.425466305929,0.8418509352759783,118.8077470209032,3.205305941302556,2458346.716434141,241.4581534449314,0.3423923155150707
19.5,0.3346223745,0.7482383761,334.6223744549,748.2383760735,0.2079246394,0.464933628,1097.8424710066,2454.8503937571,22.5106346876,81038.2848752995,50354.0387326549,0.4333945154,168.5904693604,64834900.0,40286536.0,1,0.294754,5.143,2458000.5,0.6111790150178125,1.12764862294631,44.11551225020916,65.84804278340862,437.3801988690857,0.4384534482877915,211.5817621075243,1.816843797604828,2458045.071329884,323.3141171003781,0.8230825284977139
